Timestamp,PM1,PM25,PM10,sample_rh,sample_temp
2023-04-05T10:00:59,1.225,10.677,253.697,24.15,23.65
2023-04-05T10:01:59,1.116,10.536,248.875,24.27,23.67
2023-04-05T10:02:59,0.852,10.88,251.116,24.31,23.69
2023-04-05T10:03:59,1.169,9.612,236.821,24.21,23.71
2023-04-05T10:04:59,1.561,13.467,368.483,23.7,23.73
2023-04-05T10:05:59,1.287,13.057,220.434,23.61,23.74
2023-04-05T10:06:59,0.776,9.654,214.051,23.85,23.76
2023-04-05T10:07:59,1.198,10.832,228.391,23.79,23.78
2023-04-05T10:08:59,1.138,11.235,197.71,23.69,23.8
2023-04-05T10:09:59,1.629,12.205,281.02,23.57,23.81
2023-04-05T10:10:59,2.035,11.336,266.909,23.51,23.83
2023-04-05T10:11:59,1.81,11.357,187.601,23.4,23.84
2023-04-05T10:12:59,1.31,10.472,130.958,23.23,23.85
2023-04-05T10:13:59,0.771,9.878,183.589,23.12,23.86
2023-04-05T10:14:59,0.951,8.603,213.12,22.78,23.87
2023-04-05T10:15:59,1.057,9.262,173.518,22.34,23.89
2023-04-05T10:16:59,0.732,7.111,91.902,22.2,23.9
2023-04-05T10:17:59,0.83,6.72,76.061,22.24,23.91
2023-04-05T10:18:59,0.851,6.858,70.63,22.08,23.91
2023-04-05T10:19:59,0.668,6.021,99.762,22.09,23.92
2023-04-05T10:20:59,0.638,6.56,127.388,22.09,23.93
2023-04-05T10:21:59,0.921,6.212,84.253,22.12,23.94
2023-04-05T10:22:59,0.806,5.38,71.278,22.02,23.94
2023-04-05T10:23:59,0.923,5.91,76.609,21.92,23.96
2023-04-05T10:24:59,0.391,4.777,108.855,21.68,23.96
2023-04-05T10:25:59,0.695,4.503,42.411,21.44,23.96
2023-04-05T10:26:59,0.594,3.945,86.997,21.27,23.96
2023-04-05T10:27:59,0.469,4.863,40.249,21.29,23.97
2023-04-05T10:28:59,0.723,4.705,62.181,21.16,23.97
2023-04-05T10:29:59,0.835,6.364,52.518,21.31,23.98
2023-04-05T10:30:59,0.562,4.079,43.696,21.36,23.97
2023-04-05T10:31:59,0.559,4.555,51.794,21.33,23.98
2023-04-05T10:32:59,0.334,3.757,62.81,21.25,23.99
2023-04-05T10:33:59,0.324,3.714,45.065,21.22,23.98
2023-04-05T10:34:59,0.318,3.37,43.538,21.16,23.99
2023-04-05T10:35:59,0.425,3.641,19.465,21.1,24
2023-04-05T10:36:59,0.409,3.466,26.353,21.11,23.99
2023-04-05T10:37:59,0.418,3.529,50.04,21.15,23.99
2023-04-05T10:38:59,0.343,3.281,28.079,21.12,23.99
2023-04-05T10:39:59,0.213,2.73,26.199,21.1,24
2023-04-05T10:40:59,0.433,3.376,26.5,21.07,23.99
2023-04-05T10:41:59,0.273,2.706,20.179,20.95,24
2023-04-05T10:42:59,0.394,2.869,19.307,20.95,24
2023-04-05T10:43:59,0.283,2.131,12.358,20.97,23.99
2023-04-05T10:44:59,0.667,3.002,19.95,20.93,24
2023-04-05T10:45:59,0.256,2.558,32.437,20.93,24
2023-04-05T10:46:59,0.515,2.77,14.104,20.91,23.99
2023-04-05T10:47:59,0.282,1.873,19.261,20.83,24
2023-04-05T10:48:59,0.258,1.98,7.322,20.81,24
2023-04-05T10:49:59,0.311,2.227,20.285,20.79,24
2023-04-05T10:50:59,0.56,1.953,20.753,20.57,24
2023-04-05T10:51:59,0.347,2.124,29.049,20.57,24.01
2023-04-05T10:52:59,0.308,2.016,10.538,20.53,24.01
2023-04-05T10:53:59,0.374,3.208,42.088,20.55,24
2023-04-05T10:54:59,0.892,7.825,195.174,20.57,24.01
2023-04-05T11:00:59,0.769,6.187,60.197,22.24,24.06
2023-04-05T11:01:59,0.702,5.883,101.671,22.21,24.07
2023-04-05T11:02:59,0.644,5.019,178.159,22.27,24.09
2023-04-05T11:03:59,1.141,6.206,62.842,22.69,24.1
2023-04-05T11:04:59,0.832,5.699,133.243,22.62,24.12
2023-04-05T11:05:59,0.752,6.25,97.869,22.88,24.13
2023-04-05T11:06:59,0.594,6.229,143.602,22.95,24.14
2023-04-05T11:07:59,0.887,7.17,106.894,23.01,24.16
2023-04-05T11:08:59,0.689,5.675,120.656,23.19,24.18
2023-04-05T11:09:59,1.129,7.627,124.124,23.53,24.2
2023-04-05T11:10:59,0.728,7.662,123.905,23.86,24.22
2023-04-05T11:11:59,1.474,8.694,98.216,23.84,24.24
2023-04-05T11:12:59,0.707,7.864,127.7,24.04,24.26
2023-04-05T11:13:59,0.739,6.123,106.887,24.32,24.28
2023-04-05T11:14:59,0.959,6.874,108.657,24.12,24.3
2023-04-05T11:15:59,0.696,7.443,104.014,24.54,24.32
2023-04-05T11:16:59,1.161,7.135,209.038,24.8,24.34
2023-04-05T11:17:59,0.655,6.987,104.065,24.78,24.36
2023-04-05T11:18:59,1.08,7.374,101.957,24.51,24.38
2023-04-05T11:19:59,0.841,7.103,151.932,24.48,24.41
2023-04-05T11:20:59,0.867,6.067,155.214,24.44,24.42
2023-04-05T11:21:59,0.67,5.684,123.03,24.58,24.46
2023-04-05T11:22:59,0.723,6.23,114.814,24.74,24.48
2023-04-05T11:23:59,0.905,6.012,72.579,24.61,24.51
2023-04-05T11:24:59,0.625,5.24,102.113,24.78,24.53
2023-04-05T11:25:59,1.051,6.597,72.897,24.95,24.55
2023-04-05T11:26:59,0.739,5.444,70.1,25.06,24.58
2023-04-05T11:27:59,0.416,5.695,76.37,25.27,24.6
2023-04-05T11:28:59,0.538,6.765,104.329,25.26,24.62
2023-04-05T11:29:59,0.574,5.807,100.299,25.14,24.65
2023-04-05T11:30:59,1.116,6.453,106.507,25.21,24.68
2023-04-05T11:31:59,0.895,6.756,123.9,25.48,24.69
2023-04-05T11:32:59,0.732,7.097,147.381,25.93,24.71
2023-04-05T11:33:59,1.102,7.481,156.032,25.83,24.74
2023-04-05T11:34:59,0.789,7.205,111.43,25.72,24.76
2023-04-05T11:35:59,0.824,7.391,134.109,25.97,24.79
2023-04-05T11:36:59,0.927,6.778,117.951,25.61,24.81
2023-04-05T11:37:59,0.777,7.197,191.774,25.75,24.84
2023-04-05T11:38:59,0.715,7.786,103.229,25.85,24.87
2023-04-05T11:39:59,0.645,6.022,86.009,25.81,24.87
2023-04-05T11:40:59,0.778,7.736,97.641,25.89,24.9
2023-04-05T11:41:59,1.129,9.201,93.408,26.11,24.93
2023-04-05T11:42:59,0.897,9.331,190.383,26.29,24.95
2023-04-05T11:43:59,1.018,7.87,170.344,26.43,24.97
2023-04-05T11:44:59,1.362,10.612,154.748,26.37,24.99
2023-04-05T11:45:59,0.82,7.775,216.636,26.05,25.02
2023-04-05T11:46:59,1.246,8.465,126.732,25.93,25.04
2023-04-05T11:47:59,1.275,8.951,209.86,26.43,25.06
2023-04-05T11:48:59,0.979,11.146,219.448,26.7,25.09
2023-04-05T11:49:59,1.379,15.671,338.564,26.81,25.12
2023-04-05T11:50:59,1.292,12.528,283.019,26.42,25.13
2023-04-05T11:51:59,1.817,15.951,344.545,26.53,25.17
2023-04-05T11:52:59,1.419,12.557,232.615,26.47,25.18
2023-04-05T11:53:59,1.006,11.324,231.263,26.16,25.2
2023-04-05T11:54:59,1.137,11.4,259.494,25.81,25.23
2023-04-05T12:01:59,0.655,8.659,130.536,25.02,25.33
2023-04-05T12:02:59,1.169,8.033,115.392,24.94,25.34
2023-04-05T12:03:59,0.861,7.876,68.329,24.8,25.36
2023-04-05T12:04:59,0.982,7.738,100.868,24.75,25.37
2023-04-05T12:05:59,0.758,7.508,129.853,24.65,25.37
2023-04-05T12:06:59,1.185,7.114,75.491,24.61,25.39
2023-04-05T12:07:59,0.789,6.058,113.513,24.5,25.39
2023-04-05T12:08:59,0.986,6.608,69.707,24.4,25.41
2023-04-05T12:09:59,0.797,5.448,42.483,24.2,25.41
2023-04-05T12:10:59,0.599,5.168,40.663,24.09,25.41
2023-04-05T12:11:59,1.052,5.22,34.923,24.07,25.42
2023-04-05T12:12:59,3.085,7.439,78.004,23.94,25.43
2023-04-05T12:13:59,0.63,5.004,50.379,23.87,25.43
2023-04-05T12:14:59,0.526,4.215,59.373,23.87,25.43
2023-04-05T12:15:59,0.633,3.834,21.282,23.8,25.43
2023-04-05T12:16:59,0.281,4.437,67.747,23.75,25.43
2023-04-05T12:17:59,0.399,4.189,38.655,23.7,25.43
2023-04-05T12:18:59,0.404,3.639,37.883,23.65,25.43
2023-04-05T12:19:59,0.357,3.334,30.282,23.61,25.43
2023-04-05T12:20:59,0.493,3.113,28.301,23.56,25.43
2023-04-05T12:21:59,0.619,3.621,32.885,23.56,25.42
2023-04-05T12:22:59,0.479,3.664,25.565,23.52,25.42
2023-04-05T12:23:59,0.518,4.168,17.675,23.48,25.42
2023-04-05T12:24:59,1.067,3.389,19.302,23.46,25.42
2023-04-05T12:25:59,0.376,3.574,48.176,23.45,25.42
2023-04-05T12:26:59,0.33,3,45.866,23.4,25.41
2023-04-05T12:27:59,0.492,2.779,11.43,23.42,25.41
2023-04-05T12:28:59,0.319,2.946,53.579,23.39,25.4
2023-04-05T12:34:59,1.916,11.765,249.295,24.22,25.38
2023-04-05T12:35:59,1.381,11.947,216.702,24.11,25.38
2023-04-05T12:36:59,1.967,13.266,437.377,24.38,25.39
2023-04-05T12:37:59,1.741,11.644,338.404,24.47,25.4
2023-04-05T12:38:59,1.362,13.685,321.92,24.76,25.4
2023-04-05T12:39:59,2.148,14.159,267.214,24.58,25.41
2023-04-05T12:40:59,1.409,14.383,375.308,25.02,25.42
2023-04-05T12:41:59,1.588,14.347,363.038,25.53,25.42
2023-04-05T12:42:59,2.026,14.397,360.639,25.6,25.44
2023-04-05T12:43:59,1.84,17.219,381.624,25.38,25.44
2023-04-05T12:44:59,1.594,15.948,316.264,25.68,25.46
2023-04-05T12:45:59,1.623,16.815,321.364,25.61,25.47
2023-04-05T12:46:59,2.234,16.681,317.717,25.97,25.48
2023-04-05T12:47:59,1.65,14.253,329.381,25.77,25.49
2023-04-05T12:48:59,1.519,12.675,265.581,25.9,25.5
2023-04-05T12:49:59,1.414,15.051,339.19,26.04,25.51
2023-04-05T12:50:59,2.009,16.514,449.023,26.29,25.52
2023-04-05T12:51:59,1.655,16.079,498.782,26.43,25.54
2023-04-05T12:52:59,1.541,14.938,489.919,26.16,25.56
2023-04-05T12:53:59,1.753,17.641,299.205,26.28,25.57
2023-04-05T12:54:59,1.644,16.393,367.368,26.42,25.58
2023-04-05T12:55:59,1.983,15.99,299.978,26.64,25.6
2023-04-05T12:56:59,1.785,15.804,274.503,26.94,25.61
2023-04-05T12:57:59,2.428,18.587,416.361,27.51,25.62
2023-04-05T12:58:59,2.33,19.976,361.014,27.36,25.64
2023-04-05T12:59:59,2.445,20.301,497.074,27.41,25.65
2023-04-05T13:26:00,0.671,4.657,130.089,22.29,24.56
2023-04-05T13:27:00,0.778,5.541,63.531,22.84,24.49
2023-04-05T13:28:00,0.979,4.954,81.032,23.19,24.42
2023-04-05T13:29:00,0.787,7.614,88.898,23.52,24.38
2023-04-05T13:30:00,1.029,8.57,192.596,23.96,24.34
2023-04-05T13:41:00,1.12,9.808,135.849,22.9,23.76
2023-04-05T13:42:00,1.489,8.99,215.07,23.25,23.72
2023-04-05T13:43:00,1.58,10.238,203.344,23.44,23.68
2023-04-05T13:44:00,1.552,9.067,128.341,23.68,23.66
2023-04-05T13:45:00,1.351,10.888,200.328,23.98,23.65
2023-04-05T13:56:00,1.727,11.338,265.194,23.89,23.55
2023-04-05T13:57:00,1.85,12.222,249.187,23.89,23.5
2023-04-05T13:58:00,0.868,10.366,248.432,23.79,23.44
2023-04-05T13:59:00,1.199,10.834,278.604,23.92,23.41
2023-04-05T14:00:00,1.724,15.17,310.891,24.17,23.39
2023-04-05T14:01:00,2.269,15.1,429.136,24.47,23.39
2023-04-05T14:02:00,4.529,15.245,314.349,24.91,23.4
2023-04-05T14:03:00,1.141,15.003,362.821,25.27,23.41
2023-04-05T14:04:00,3.08,16.663,479.17,25.56,23.43
2023-04-05T14:05:00,1.98,18.201,386.724,26.03,23.45
2023-04-05T14:20:00,3.388,29.259,728.566,30.58,23.94
2023-04-05T14:21:00,3.42,28.777,641.282,29.82,23.98
2023-04-05T14:22:00,2.229,24.419,411.508,29.04,24.01
2023-04-05T14:23:00,3.037,25.816,432.778,28.71,24.04
2023-04-05T14:24:00,2.438,23.31,449.056,28.65,24.07
2023-04-05T14:25:00,1.948,24.122,500.32,28.25,24.11
2023-04-05T14:26:00,3.225,21.511,379.848,28.24,24.14
2023-04-05T14:27:00,2.641,19.132,347.955,28.08,24.18
2023-04-05T14:28:00,1.558,18.132,223.285,27.87,24.2
2023-04-05T14:29:00,1.672,15.937,277.285,27.69,24.23
2023-04-05T14:30:00,1.561,15.271,254.785,27.58,24.27
2023-04-05T14:31:00,2.354,14.067,242.282,27.25,24.29
2023-04-05T14:32:00,1.672,11.867,262.5,27.28,24.32
2023-04-05T14:33:00,1.258,11.492,207.182,27.03,24.35
2023-04-05T14:34:00,1.258,11.858,163.019,26.85,24.37
2023-04-05T14:50:00,0.854,6.435,142.343,25.83,24.71
2023-04-05T14:51:00,1.334,7.086,80.736,25.77,24.73
2023-04-05T14:52:00,0.836,7.245,103.204,25.82,24.74
2023-04-05T14:53:00,0.991,6.615,65.728,25.77,24.76
2023-04-05T14:54:00,1.147,8.084,93.974,25.68,24.77
2023-04-05T15:07:00,0.383,2.651,27.746,25.07,24.96
2023-04-05T15:08:00,0.243,2.853,20.823,25.05,24.98
2023-04-05T15:09:00,0.598,3.102,42.806,25,24.99
2023-04-05T15:10:00,0.428,2.717,47.163,24.92,25
2023-04-05T15:11:00,0.672,2.924,9.873,24.94,25.01
2023-04-05T15:12:00,0.525,2.595,26.719,24.94,25.03
2023-04-05T15:13:00,0.331,2.446,14.457,24.92,25.04
2023-04-05T15:14:00,1.06,3.139,26.972,25,25.05
2023-04-05T15:15:00,0.293,3.18,39.882,24.99,25.06
2023-04-05T15:16:00,0.31,2.841,10.309,25,25.08
2023-04-05T15:17:00,0.33,1.887,19.15,24.98,25.08
2023-04-05T15:18:00,0.22,1.901,35.96,24.98,25.11
2023-04-05T15:19:00,0.285,2.073,9.264,24.95,25.1
2023-04-05T15:20:00,0.448,2.514,33,24.94,25.13
2023-04-05T15:21:00,0.123,0.816,3.318,24.91,25.13
2023-04-05T15:22:00,0.301,1.53,8.36,24.96,25.14
2023-04-05T15:23:00,0.313,1.847,13.541,24.91,25.15
2023-04-05T15:24:00,0.329,1.441,14.127,25.03,25.18
2023-04-06T07:30:01,0.876,1.72,27.514,15.65,19.96
2023-04-06T07:31:01,1.274,2.177,18.278,15.65,19.98
2023-04-06T07:32:01,0.916,2.056,4.44,15.69,20
2023-04-06T07:33:01,0.759,1.73,5.139,15.86,20.03
2023-04-06T07:34:01,0.78,1.859,4.376,15.62,20.06
2023-04-06T07:35:01,0.92,1.471,4.452,15.55,20.08
2023-04-06T07:36:01,0.829,1.86,5.482,15.56,20.11
2023-04-06T07:37:01,1.126,1.66,25.753,15.56,20.13
2023-04-06T07:38:01,0.793,1.461,11.215,15.61,20.16
2023-04-06T07:39:01,0.903,1.718,13.976,15.57,20.19
2023-04-06T07:40:01,0.933,1.634,20.707,15.55,20.22
2023-04-06T07:41:01,0.914,1.817,8.11,15.56,20.24
2023-04-06T07:42:01,0.747,1.643,16.791,15.53,20.27
2023-04-06T07:43:01,0.832,1.383,8.625,15.65,20.29
2023-04-06T07:44:01,0.646,1.412,28.08,15.72,20.32
2023-04-06T07:45:01,0.681,1.101,7.24,15.51,20.34
2023-04-06T07:46:01,0.745,1.553,13.762,15.47,20.37
2023-04-06T07:47:01,0.559,1.139,8.852,15.48,20.4
2023-04-06T07:48:01,0.829,1.397,7.021,15.53,20.43
2023-04-06T07:49:01,1.555,4.587,136.236,15.47,20.45
2023-04-06T07:50:01,1.156,7.062,238.216,15.93,20.48
2023-04-06T07:51:01,1.686,7.326,230.663,15.92,20.51
2023-04-06T07:52:01,1.256,9.619,153.605,16.06,20.55
2023-04-06T07:53:01,1.899,11.073,303.089,16.23,20.58
2023-04-06T07:54:01,1.335,10.001,299.759,16.5,20.62
2023-04-06T07:55:01,2.409,14.258,562.575,17.07,20.66
2023-04-06T07:56:01,1.483,10.546,293.143,17.3,20.69
2023-04-06T07:57:01,1.069,11.321,355.648,17.34,20.72
2023-04-06T07:58:01,2.274,14.511,279.15,17.61,20.75
2023-04-06T07:59:01,2.217,15.47,308.911,17.86,20.78
2023-04-06T08:00:01,1.631,12.499,310.324,18.02,20.83
2023-04-06T08:01:01,1.897,11.846,215.633,18.19,20.86
2023-04-06T08:02:01,1.701,12.621,316.589,18.35,20.9
2023-04-06T08:03:01,1.705,13.712,239.891,18.6,20.93
2023-04-06T08:04:01,2.017,14.178,287.501,18.85,20.97
2023-04-06T08:05:01,2.308,14.662,328.688,18.7,21.01
2023-04-06T08:06:01,2.788,17.369,424.937,19.18,21.05
2023-04-06T08:07:01,1.826,15.222,308.589,19.59,21.08
2023-04-06T08:08:01,2.329,15.589,411.466,19.62,21.13
2023-04-06T08:09:01,2.64,16.135,337.637,19.59,21.16
2023-04-06T08:10:01,1.566,13.717,314.069,19.85,21.2
2023-04-06T08:11:01,1.736,15.336,329.041,20.17,21.24
2023-04-06T08:12:01,2.164,14.967,332.042,20.21,21.28
2023-04-06T08:13:01,1.519,14.07,251.803,20.56,21.32
2023-04-06T08:14:01,1.685,12.684,254.051,20.5,21.36
2023-04-06T08:15:01,1.647,12.179,272.531,20.71,21.4
2023-04-06T08:16:01,1.752,12.433,277.526,20.71,21.43
2023-04-06T08:17:01,1.515,11.98,241.17,20.64,21.47
2023-04-06T08:18:01,1.85,12.123,199.967,20.74,21.51
2023-04-06T08:19:01,1.447,11.385,216.237,21.03,21.55
2023-04-06T08:20:01,1.437,10.013,146.221,21.09,21.58
2023-04-06T08:21:01,1.129,8.818,195.39,20.92,21.63
2023-04-06T08:22:01,1.308,9.538,184.548,21.24,21.66
2023-04-06T08:23:01,1.016,9.387,165.327,21.39,21.7
2023-04-06T08:24:01,1.394,11.001,272.655,21.67,21.75
2023-04-06T08:25:01,1.122,8.8,137.794,21.43,21.79
2023-04-06T08:26:01,1.238,8.73,136.451,21.5,21.83
2023-04-06T08:27:01,1.202,10.203,195.433,21.7,21.87
2023-04-06T08:28:01,1.563,10.929,182.058,21.62,21.9
2023-04-06T08:29:01,0.984,9.697,270.534,21.76,21.93
2023-04-06T08:30:01,1.441,10.058,147.717,21.8,21.97
2023-04-06T08:31:01,1.371,9.399,155.008,21.84,22.01
2023-04-06T08:32:01,1.393,8.371,139.962,22.03,22.04
2023-04-06T08:33:01,1.197,8.769,197.954,22.06,22.08
2023-04-06T08:34:01,1.541,9.31,120.664,22.12,22.12
2023-04-06T08:35:01,1.223,8.886,197.859,22.13,22.15
2023-04-06T08:36:01,1.213,8.306,152.563,22.23,22.19
2023-04-06T08:37:01,0.916,7.809,110.628,21.88,22.22
2023-04-06T08:38:01,1.191,7.326,92.956,22.12,22.27
2023-04-06T08:39:01,1.356,8.018,71.721,22.26,22.29
2023-04-06T08:40:01,0.754,7.255,73.354,22.39,22.32
2023-04-06T08:41:01,1.002,8.329,106.039,22.3,22.37
2023-04-06T08:42:01,0.877,7.704,99.942,22.32,22.4
2023-04-06T08:43:01,1.133,6.283,62.963,22.44,22.44
2023-04-06T08:44:01,1.438,6.343,74.525,22.36,22.47
2023-04-06T08:45:01,0.745,5.897,99.757,22.47,22.5
2023-04-06T08:46:01,0.692,6.357,108.887,22.5,22.53
2023-04-06T08:47:01,0.906,6.179,97.823,22.6,22.56
2023-04-06T08:48:01,1.023,7.675,105.482,22.66,22.6
2023-04-06T08:49:01,0.76,4.908,52.71,22.73,22.63
2023-04-06T08:50:01,0.791,6.734,70.137,22.68,22.66
2023-04-06T08:51:01,0.712,5.625,89.181,23.22,22.7
2023-04-06T08:52:01,0.906,5.657,105.397,23.05,22.72
2023-04-06T08:53:01,1.559,6.614,59.866,22.86,22.76
2023-04-06T08:54:01,1.249,5.578,96.971,22.79,22.79
2023-04-06T08:55:01,0.725,5.976,87.751,22.85,22.82
2023-04-06T08:56:01,0.552,5.045,106.525,22.88,22.85
2023-04-06T08:57:01,0.679,5.645,73.579,23,22.88
2023-04-06T08:58:01,0.807,5.311,130.487,22.98,22.91
2023-04-06T08:59:01,0.598,5.476,50.753,23.03,22.94
2023-04-06T09:00:01,0.706,4.822,185.959,22.99,22.96
2023-04-06T09:01:01,0.925,5.675,41.863,22.95,23
2023-04-06T09:02:01,0.543,5.2,101.863,23.05,23.02
2023-04-06T09:03:01,0.675,5.325,78.004,22.97,23.05
2023-04-06T09:04:01,1.152,5.536,106.608,22.91,23.08
2023-04-06T09:05:01,0.621,5.623,71.302,23.13,23.11
2023-04-06T09:06:01,0.581,5.806,79.852,23.09,23.13
2023-04-06T09:07:01,0.722,5.625,148.258,23.26,23.17
2023-04-06T09:08:01,0.773,5.62,99.572,23.45,23.2
2023-04-06T09:09:01,0.811,5.875,60.409,23.29,23.23
2023-04-06T09:10:01,1.008,5.437,117.081,23.29,23.26
2023-04-06T09:11:01,0.715,5.109,60.247,23.33,23.28
2023-04-06T09:12:01,0.888,5.075,69.1,23.32,23.31
2023-04-06T09:13:01,0.815,6.053,101.938,23.27,23.33
2023-04-06T09:14:01,0.84,5.801,148.896,23.56,23.35
2023-04-06T09:15:01,0.576,6.447,155.935,23.66,23.38
2023-04-06T09:16:01,0.858,6.414,110.205,23.69,23.41
2023-04-06T09:17:01,0.83,6.84,88.552,23.83,23.44
2023-04-06T09:18:01,0.723,5.803,150.033,23.76,23.46
2023-04-06T09:19:01,0.895,6.565,108.779,23.66,23.48
2023-04-06T09:20:01,0.94,5.941,97.371,23.83,23.51
2023-04-06T09:21:01,1.165,5.761,133.18,23.85,23.55
2023-04-06T09:22:01,0.568,5.244,80.723,23.84,23.56
2023-04-06T09:23:01,0.859,5.956,119.083,23.82,23.6
2023-04-06T09:24:01,0.892,6.235,96.884,23.87,23.62
2023-04-06T09:25:01,0.772,5.554,49.04,23.86,23.64
2023-04-06T09:26:01,0.721,5.668,128.146,23.96,23.67
2023-04-06T09:27:01,0.818,5.793,44.31,23.81,23.69
2023-04-06T09:28:01,1.361,6.102,60.652,24.04,23.72
2023-04-06T09:29:01,0.84,5.673,66.971,23.86,23.73
2023-04-06T09:30:01,0.781,6.048,137.667,23.92,23.76
2023-04-06T09:31:01,0.703,6.739,145.642,24.1,23.79
2023-04-06T09:32:01,1.056,6.168,113.243,24.22,23.81
2023-04-06T09:33:01,1.324,8.407,190.882,24.44,23.84
2023-04-06T09:34:01,0.91,6.988,154.477,24.3,23.86
2023-04-06T09:35:01,0.944,8.668,186.319,24.59,23.89
2023-04-06T09:36:01,0.825,8.218,160.918,24.6,23.92
2023-04-06T09:37:01,0.975,7.952,182.729,24.38,23.95
2023-04-06T09:38:01,0.926,8.632,147.61,24.36,23.96
2023-04-06T09:39:01,0.705,7.384,126.933,24.22,23.99
2023-04-06T09:40:01,1.14,8.938,153.721,24.57,24.01
2023-04-06T09:41:01,1.051,9.218,185.031,24.75,24.03
2023-04-06T09:42:01,1.437,7.967,117.168,24.62,24.06
2023-04-06T09:43:01,1.046,9.158,186.889,24.76,24.08
2023-04-06T09:44:01,1.389,8.523,138.385,24.41,24.09
2023-04-06T09:45:01,2.283,10.873,189.891,23.93,24.11
2023-04-06T09:46:01,1.079,8.641,260.132,23.46,24.07
2023-04-06T09:47:01,1.474,7.99,131.353,23,24.01
2023-04-06T09:48:01,0.951,6.864,102.711,22.62,23.96
2023-04-06T09:49:01,1.253,7.076,86.791,22.39,23.89
2023-04-06T09:50:01,1.085,6.272,117.78,22.19,23.81
2023-04-06T09:51:01,1.112,6.732,182.931,21.91,23.72
2023-04-06T09:52:01,1.194,6.885,138.911,21.84,23.63
2023-04-06T09:53:01,0.835,6.05,201.394,21.43,23.53
2023-04-06T09:59:01,0.936,4.529,52.716,21.37,23.17
2023-04-06T10:00:01,0.543,4.424,68.887,21.38,23.13
2023-04-06T10:01:01,0.852,4.68,41.717,21.4,23.11
2023-04-06T10:02:01,0.973,4.098,75.416,21.43,23.07
2023-04-06T10:03:01,0.786,3.585,76.433,21.48,23.05
2023-04-06T10:04:01,0.838,3.502,52.711,21.5,23.04
2023-04-06T10:05:01,0.605,3.329,38.236,21.51,23.02
2023-04-06T10:06:01,0.858,3.369,32.18,21.52,23.01
2023-04-06T10:07:01,0.886,3.888,38.142,21.52,23
2023-04-06T10:08:01,0.854,3.745,37.953,21.54,22.99
2023-04-06T10:09:01,0.495,2.62,17.684,21.5,22.98
2023-04-06T10:10:01,0.67,2.695,22.903,21.48,22.98
2023-04-06T10:11:01,0.474,2.761,7.578,21.43,22.99
2023-04-06T10:12:01,0.804,3.022,22.758,21.41,22.99
2023-04-06T10:13:01,0.712,3.04,51.055,21.45,22.99
2023-04-06T10:14:01,0.336,2.493,32.875,21.39,22.99
2023-04-06T10:15:01,0.353,2.741,41.635,21.39,23
2023-04-06T10:16:01,0.711,2.853,16.666,21.39,23.01
2023-04-06T10:17:01,0.729,2.749,28.974,21.32,23.01
2023-04-06T10:18:01,0.558,2.435,12.118,21.31,23.02
2023-04-06T10:19:01,0.376,2.776,13.732,21.28,23.03
2023-04-06T10:20:01,0.969,2.8,17.619,21.28,23.04
2023-04-06T10:21:01,0.412,2.118,20.228,21.18,23.05
2023-04-06T10:22:01,0.772,2.753,5.82,20.83,23.04
2023-04-06T10:23:01,0.479,2.131,16.514,20.52,23.01
2023-04-06T10:24:01,0.667,2.077,40.806,20.21,22.96
2023-04-06T10:25:01,0.413,1.608,6.421,19.97,22.91
2023-04-06T10:26:01,0.81,2.051,7.424,19.7,22.85
2023-04-06T10:27:01,0.782,1.643,14.049,19.83,22.8
2023-04-06T10:28:01,0.791,1.977,9.657,19.97,22.78
2023-04-06T10:29:01,0.452,1.284,2.538,20.01,22.76
2023-04-06T10:30:01,0.65,1.982,5.194,20.06,22.75
2023-04-06T10:31:01,0.598,2.546,53.416,20.22,22.73
2023-04-06T10:32:01,0.886,2.857,37.651,20.26,22.73
2023-04-06T10:33:01,0.399,2.146,32.541,20.28,22.73
2023-04-06T10:34:01,0.711,2.498,11.015,20.3,22.72
2023-04-06T10:35:01,0.395,2.555,23.296,20.31,22.72
2023-04-06T10:36:01,0.303,1.919,7.85,20.33,22.72
2023-04-06T10:37:01,1.686,11.057,231.491,20.87,22.72
2023-04-06T10:38:01,1.787,11.092,241.536,21.34,22.74
2023-04-06T10:39:01,1.713,10.255,208.413,21.97,22.74
2023-04-06T10:40:01,1.158,9.675,176.528,22.79,22.77
2023-04-06T10:41:01,1.467,10.155,201.966,22.69,22.78
2023-04-06T10:42:01,1.402,9.551,166.696,23.18,22.81
2023-04-06T10:43:01,1.327,10.126,231.602,23.82,22.83
2023-04-06T10:44:01,1.487,10.796,146.023,23.96,22.85
2023-04-06T10:45:01,1.309,9.864,213.625,24.26,22.87
2023-04-06T10:46:01,1.22,8.691,146.143,24.6,22.91
2023-04-06T10:47:01,1.332,9.081,185.427,24.77,22.93
2023-04-06T10:48:01,1.422,10.055,223.153,25.05,22.97
2023-04-06T10:49:01,1.055,8.475,163.025,25.3,23
2023-04-06T10:50:01,1.16,8.416,227.997,25.44,23.03
2023-04-06T10:51:01,1.078,9.495,158.662,25.55,23.06
2023-04-06T10:52:01,1.332,9.614,132.375,25.83,23.1
2023-04-06T10:53:01,1.109,8.077,200.342,25.92,23.14
2023-04-06T10:54:01,1.265,7.984,180.742,26.08,23.18
2023-04-06T10:55:01,1.137,7.654,160.624,26.12,23.21
2023-04-06T10:56:01,1.308,9.218,169.122,26.26,23.25
